leadId,dateCreated,callStarted,hoursSinceCall
64054,2021-04-10 21:31:41,2021-04-14 15:48:51,90
64054,2021-04-10 21:31:41,2021-04-14 15:48:55,90
64054,2021-04-10 21:31:41,2021-04-15 15:48:59,114
64054,2021-04-10 21:31:41,2021-04-16 15:49:12,138
64054,2021-04-10 21:31:41,2021-04-16 15:49:20,138
64054,2021-04-10 21:31:41,2021-04-19 14:24:26,208
64054,2021-04-10 21:31:41,2021-04-20 14:28:20,232
64054,2021-04-10 21:31:41,2021-04-20 14:28:35,232
64054,2021-04-10 21:31:41,2021-04-20 14:29:14,232
64054,2021-04-10 21:31:41,2021-04-21 14:48:43,257
64054,2021-04-10 21:31:41,2021-04-27 10:40:21,397
64054,2021-04-10 21:31:41,2021-04-29 08:50:03,443
64054,2021-04-10 21:31:41,2021-04-30 09:20:20,467
64055,2021-04-10 21:48:18,2021-04-12 10:04:55,36
64055,2021-04-10 21:48:18,2021-04-12 10:04:58,36
64055,2021-04-10 21:48:18,2021-04-12 12:26:56,38
64055,2021-04-10 21:48:18,2021-04-12 15:47:47,41
64055,2021-04-10 21:48:18,2021-04-13 15:48:07,65
64055,2021-04-10 21:48:18,2021-04-14 15:48:18,90
64055,2021-04-10 21:48:18,2021-04-14 15:48:22,90
64055,2021-04-10 21:48:18,2021-04-15 15:48:32,114
64055,2021-04-10 21:48:18,2021-04-15 15:48:33,114
64055,2021-04-10 21:48:18,2021-04-16 15:48:38,138
64055,2021-04-10 21:48:18,2021-04-19 14:23:52,208
64055,2021-04-10 21:48:18,2021-04-20 14:28:12,232
64055,2021-04-10 21:48:18,2021-04-20 14:28:19,232
64055,2021-04-10 21:48:18,2021-04-21 14:33:41,256
64055,2021-04-10 21:48:18,2021-04-23 12:58:12,303
64055,2021-04-10 21:48:18,2021-04-27 10:39:32,396
64055,2021-04-10 21:48:18,2021-04-29 08:49:26,443
64055,2021-04-10 21:48:18,2021-04-30 09:20:01,467
64055,2021-04-10 21:48:18,2021-04-30 09:20:06,467
64055,2021-04-10 21:48:18,2021-04-30 09:20:30,467
64056,2021-04-10 21:49:13,2021-04-12 10:04:15,36
64056,2021-04-10 21:49:13,2021-04-12 10:04:22,36
64056,2021-04-10 21:49:13,2021-04-12 12:26:42,38
64056,2021-04-10 21:49:13,2021-04-12 15:47:20,41
64056,2021-04-10 21:49:13,2021-04-15 10:00:25,108
64056,2021-04-10 21:49:13,2021-04-15 10:24:48,108
64056,2021-04-10 21:49:13,2021-04-15 10:28:23,108
64056,2021-04-10 21:49:13,2021-04-15 10:48:06,108
64056,2021-04-10 21:49:13,2021-04-15 12:20:48,110
64056,2021-04-10 21:49:13,2021-04-16 14:34:27,136
64056,2021-04-10 21:49:13,2021-04-20 13:47:44,231
64056,2021-04-10 21:49:13,2021-04-26 10:33:10,372
64056,2021-04-10 21:49:13,2021-04-29 09:31:25,443
64056,2021-04-10 21:49:13,2021-04-29 09:32:24,443
64056,2021-04-10 21:49:13,2021-04-29 09:42:48,443
64057,2021-04-10 22:56:31,2021-04-12 10:03:05,35
64057,2021-04-10 22:56:31,2021-04-12 10:54:25,35
64057,2021-04-10 22:56:31,2021-04-12 12:26:34,37
64057,2021-04-10 22:56:31,2021-04-12 12:26:36,37
64057,2021-04-10 22:56:31,2021-04-13 12:26:40,61
64057,2021-04-10 22:56:31,2021-04-13 12:26:40,61
64057,2021-04-10 22:56:31,2021-04-14 12:59:46,86
64058,2021-04-10 23:28:06,2021-04-12 10:02:02,34
64058,2021-04-10 23:28:06,2021-04-12 10:53:40,35
64058,2021-04-10 23:28:06,2021-04-12 12:15:44,36
64058,2021-04-10 23:28:06,2021-04-12 12:41:05,37
64058,2021-04-10 23:28:06,2021-04-14 09:54:14,82
64058,2021-04-10 23:28:06,2021-04-14 09:57:12,82
64058,2021-04-10 23:28:06,2021-04-27 17:03:20,401
64058,2021-04-10 23:28:06,2021-04-27 17:04:42,401
64058,2021-04-10 23:28:06,2021-05-04 09:27:10,561
64060,2021-04-10 23:40:24,2021-04-12 10:01:12,34
64060,2021-04-10 23:40:24,2021-04-12 10:01:20,34
64060,2021-04-10 23:40:24,2021-04-12 12:26:13,36
64060,2021-04-10 23:40:24,2021-04-12 15:46:18,40
64061,2021-04-11 00:43:53,2021-04-12 10:00:35,33
64061,2021-04-11 00:43:53,2021-04-12 10:53:26,34
64061,2021-04-11 00:43:53,2021-04-17 10:17:11,153
64061,2021-04-11 00:43:53,2021-04-22 12:53:31,276
64061,2021-04-11 00:43:53,2021-04-29 10:39:49,441
64061,2021-04-11 00:43:53,2021-04-29 10:40:24,441
64064,2021-04-11 03:57:54,2021-04-12 10:00:10,30
64064,2021-04-11 03:57:54,2021-04-12 10:53:11,30
64064,2021-04-11 03:57:54,2021-04-12 12:25:41,32
64064,2021-04-11 03:57:54,2021-04-13 12:32:10,56
64064,2021-04-11 03:57:54,2021-04-13 12:32:13,56
64064,2021-04-11 03:57:54,2021-04-14 12:32:26,80
64064,2021-04-11 03:57:54,2021-04-15 12:34:38,104
64064,2021-04-11 03:57:54,2021-04-16 12:35:28,128
64064,2021-04-11 03:57:54,2021-04-17 12:38:04,152
64064,2021-04-11 03:57:54,2021-04-19 14:22:59,202
64064,2021-04-11 03:57:54,2021-04-20 14:27:43,226
64064,2021-04-11 03:57:54,2021-04-20 14:27:45,226
64064,2021-04-11 03:57:54,2021-04-20 14:27:52,226
64064,2021-04-11 03:57:54,2021-04-21 14:48:16,250
64064,2021-04-11 03:57:54,2021-04-27 10:39:20,390
64064,2021-04-11 03:57:54,2021-04-29 08:48:30,436
64064,2021-04-11 03:57:54,2021-04-29 08:49:30,436
64064,2021-04-11 03:57:54,2021-04-29 08:50:30,436
64065,2021-04-11 05:20:53,2021-04-12 09:59:47,28
64065,2021-04-11 05:20:53,2021-04-12 09:59:49,28
64065,2021-04-11 05:20:53,2021-04-19 17:31:55,204
64065,2021-04-11 05:20:53,2021-04-19 17:33:05,204
64066,2021-04-11 05:27:51,2021-04-12 09:59:43,28
64066,2021-04-11 05:27:51,2021-04-12 10:52:39,29
64066,2021-04-11 05:27:51,2021-04-12 12:23:20,30
64066,2021-04-11 05:27:51,2021-04-12 15:43:46,34
64066,2021-04-11 05:27:51,2021-04-12 15:43:49,34
64066,2021-04-11 05:27:51,2021-04-13 15:43:54,58
64066,2021-04-11 05:27:51,2021-04-13 15:44:41,58
64066,2021-04-11 05:27:51,2021-04-14 15:44:46,82
64066,2021-04-11 05:27:51,2021-04-15 15:44:55,106
64066,2021-04-11 05:27:51,2021-04-16 15:45:01,130
64066,2021-04-11 05:27:51,2021-04-19 14:22:26,200
64066,2021-04-11 05:27:51,2021-04-20 14:27:15,224
64066,2021-04-11 05:27:51,2021-04-20 14:27:17,224
64066,2021-04-11 05:27:51,2021-04-20 14:27:20,224
64066,2021-04-11 05:27:51,2021-04-20 14:27:34,224
64066,2021-04-11 05:27:51,2021-04-21 14:54:02,249
64066,2021-04-11 05:27:51,2021-04-27 10:57:48,389
64066,2021-04-11 05:27:51,2021-04-29 08:59:58,435
64066,2021-04-11 05:27:51,2021-04-29 17:01:08,443
64066,2021-04-11 05:27:51,2021-04-30 17:22:05,467
64066,2021-04-11 05:27:51,2021-05-01 11:56:34,486
64068,2021-04-11 07:22:55,2021-04-12 09:58:47,26
64069,2021-04-11 07:31:06,2021-04-12 09:58:27,26
64069,2021-04-11 07:31:06,2021-04-12 10:44:01,27
64069,2021-04-11 07:31:06,2021-04-12 12:21:50,28
64069,2021-04-11 07:31:06,2021-04-12 12:22:11,28
64070,2021-04-11 07:35:13,2021-04-12 09:58:00,26
64070,2021-04-11 07:35:13,2021-04-12 10:42:47,27
64071,2021-04-11 07:53:34,2021-04-12 09:57:46,26
64071,2021-04-11 07:53:34,2021-04-12 10:42:39,26
64071,2021-04-11 07:53:34,2021-04-12 10:43:32,26
64071,2021-04-11 07:53:34,2021-04-12 14:03:52,30
64071,2021-04-11 07:53:34,2021-04-13 14:05:29,54
64071,2021-04-11 07:53:34,2021-04-14 14:05:46,78
64071,2021-04-11 07:53:34,2021-04-15 14:11:14,102
64071,2021-04-11 07:53:34,2021-04-16 14:16:07,126
64071,2021-04-11 07:53:34,2021-04-19 13:36:11,197
64071,2021-04-11 07:53:34,2021-04-20 13:40:33,221
64071,2021-04-11 07:53:34,2021-04-21 13:42:23,245
64071,2021-04-11 07:53:34,2021-04-21 13:42:28,245
64071,2021-04-11 07:53:34,2021-04-22 16:32:28,272
64071,2021-04-11 07:53:34,2021-04-22 16:32:32,272
64071,2021-04-11 07:53:34,2021-04-22 16:32:51,272
64071,2021-04-11 07:53:34,2021-04-27 10:39:03,386
64071,2021-04-11 07:53:34,2021-04-29 08:48:04,432
64071,2021-04-11 07:53:34,2021-04-30 09:19:56,457
64073,2021-04-11 07:59:17,2021-04-12 09:57:31,25
64073,2021-04-11 07:59:17,2021-04-12 09:57:33,25
64073,2021-04-11 07:59:17,2021-04-12 12:20:48,28
64073,2021-04-11 07:59:17,2021-04-12 15:41:04,31
64073,2021-04-11 07:59:17,2021-04-13 15:41:59,55
64073,2021-04-11 07:59:17,2021-04-14 15:42:41,79
64073,2021-04-11 07:59:17,2021-04-15 15:43:03,103
64073,2021-04-11 07:59:17,2021-04-16 15:43:19,127
64073,2021-04-11 07:59:17,2021-04-16 15:43:20,127
64073,2021-04-11 07:59:17,2021-04-19 13:47:28,197
64073,2021-04-11 07:59:17,2021-04-19 13:47:28,197
64073,2021-04-11 07:59:17,2021-04-20 14:27:03,222
64073,2021-04-11 07:59:17,2021-04-21 14:29:04,246
64073,2021-04-11 07:59:17,2021-04-21 14:29:04,246
64073,2021-04-11 07:59:17,2021-04-23 12:57:37,292
64073,2021-04-11 07:59:17,2021-04-27 10:38:55,386
64073,2021-04-11 07:59:17,2021-04-29 08:47:50,432
64073,2021-04-11 07:59:17,2021-04-30 09:19:20,457
64073,2021-04-11 07:59:17,2021-04-30 09:19:23,457
64073,2021-04-11 07:59:17,2021-04-30 09:19:51,457
64075,2021-04-11 08:21:07,2021-04-12 09:56:51,25
64075,2021-04-11 08:21:07,2021-04-12 09:56:55,25
64075,2021-04-11 08:21:07,2021-04-12 09:56:57,25
64075,2021-04-11 08:21:07,2021-04-12 13:17:20,28
64075,2021-04-11 08:21:07,2021-04-13 13:27:47,53
64075,2021-04-11 08:21:07,2021-04-14 13:28:16,77
64075,2021-04-11 08:21:07,2021-04-15 13:29:30,101
64075,2021-04-11 08:21:07,2021-04-16 13:30:10,125
64075,2021-04-11 08:21:07,2021-04-19 13:35:50,197
64075,2021-04-11 08:21:07,2021-04-20 13:40:17,221
64075,2021-04-11 08:21:07,2021-04-20 13:40:19,221
64075,2021-04-11 08:21:07,2021-04-21 13:49:09,245
64075,2021-04-11 08:21:07,2021-04-21 13:49:14,245
64075,2021-04-11 08:21:07,2021-04-21 13:49:15,245
64075,2021-04-11 08:21:07,2021-04-23 12:57:26,292
64075,2021-04-11 08:21:07,2021-04-27 10:38:47,386
64075,2021-04-11 08:21:07,2021-04-27 10:38:50,386
64075,2021-04-11 08:21:07,2021-04-29 08:59:42,432
64075,2021-04-11 08:21:07,2021-04-30 09:29:22,457
64076,2021-04-11 08:26:08,2021-04-12 09:56:35,25
64076,2021-04-11 08:26:08,2021-04-12 10:42:32,26
64076,2021-04-11 08:26:08,2021-04-12 13:29:07,29
64077,2021-04-11 08:26:24,2021-04-12 09:56:24,25
64077,2021-04-11 08:26:24,2021-04-12 11:28:16,27
64080,2021-04-11 08:50:04,2021-04-12 09:56:13,25
64080,2021-04-11 08:50:04,2021-04-12 09:56:20,25
64080,2021-04-11 08:50:04,2021-04-12 12:16:37,27
64080,2021-04-11 08:50:04,2021-04-12 15:37:54,30
64080,2021-04-11 08:50:04,2021-04-13 15:38:03,54
64080,2021-04-11 08:50:04,2021-04-13 15:38:03,54
64080,2021-04-11 08:50:04,2021-04-13 15:38:05,54
64080,2021-04-11 08:50:04,2021-04-14 15:38:36,78
64080,2021-04-11 08:50:04,2021-04-15 15:38:44,102
64080,2021-04-11 08:50:04,2021-04-16 15:40:02,126
64080,2021-04-11 08:50:04,2021-04-19 14:21:44,197
64080,2021-04-11 08:50:04,2021-04-20 14:26:52,221
64080,2021-04-11 08:50:04,2021-04-21 14:28:42,245
64080,2021-04-11 08:50:04,2021-04-21 14:28:50,245
64080,2021-04-11 08:50:04,2021-04-21 14:29:00,245
64080,2021-04-11 08:50:04,2021-04-27 10:37:42,385
64080,2021-04-11 08:50:04,2021-04-29 08:47:12,431
64080,2021-04-11 08:50:04,2021-04-30 09:19:02,456
64081,2021-04-11 09:05:14,2021-04-12 09:55:53,24
64081,2021-04-11 09:05:14,2021-04-12 09:55:58,24
64081,2021-04-11 09:05:14,2021-04-12 12:15:56,27
64081,2021-04-11 09:05:14,2021-04-20 09:07:04,216
64081,2021-04-11 09:05:14,2021-04-20 09:08:50,216
64081,2021-04-11 09:05:14,2021-04-29 09:41:30,432
64082,2021-04-11 09:25:53,2021-04-12 09:55:14,24
64082,2021-04-11 09:25:53,2021-04-12 09:55:18,24
64082,2021-04-11 09:25:53,2021-04-12 09:55:31,24
64082,2021-04-11 09:25:53,2021-04-12 09:55:50,24
64082,2021-04-11 09:25:53,2021-04-12 09:55:55,24
64082,2021-04-11 09:25:53,2021-04-13 09:56:14,48
64082,2021-04-11 09:25:53,2021-04-14 09:56:21,72
64082,2021-04-11 09:25:53,2021-04-15 09:57:01,96
64082,2021-04-11 09:25:53,2021-04-16 10:07:38,120
64082,2021-04-11 09:25:53,2021-04-16 10:07:43,120
64082,2021-04-11 09:25:53,2021-04-17 10:08:46,144
64082,2021-04-11 09:25:53,2021-04-19 14:36:25,197
64082,2021-04-11 09:25:53,2021-04-20 14:39:27,221
64082,2021-04-11 09:25:53,2021-04-21 14:40:54,245
64083,2021-04-11 09:28:06,2021-04-12 09:55:07,24
64083,2021-04-11 09:28:06,2021-04-12 10:41:58,25
64083,2021-04-11 09:28:06,2021-04-12 10:58:16,25
64083,2021-04-11 09:28:06,2021-04-16 10:57:42,121
64084,2021-04-11 09:31:57,2021-04-12 09:54:52,24
64084,2021-04-11 09:31:57,2021-04-12 09:54:52,24
64084,2021-04-11 09:31:57,2021-04-12 09:54:56,24
64084,2021-04-11 09:31:57,2021-04-12 09:55:42,24
64084,2021-04-11 09:31:57,2021-04-21 17:01:25,247
64084,2021-04-11 09:31:57,2021-05-03 10:09:46,528
64086,2021-04-11 10:00:38,2021-04-12 09:54:41,23
64086,2021-04-11 10:00:38,2021-04-12 09:54:42,23
64086,2021-04-11 10:00:38,2021-04-12 12:15:36,26
64086,2021-04-11 10:00:38,2021-04-12 15:35:58,29
64147,2021-04-11 11:22:57,2021-04-12 11:46:50,24
64147,2021-04-11 11:22:57,2021-04-12 18:42:44,31
64147,2021-04-11 11:22:57,2021-04-12 18:43:23,31
64149,2021-04-11 11:31:13,2021-04-12 09:30:26,21
64149,2021-04-11 11:31:13,2021-04-12 09:30:29,21
64149,2021-04-11 11:31:13,2021-04-12 11:39:37,24
64149,2021-04-11 11:31:13,2021-04-12 11:39:37,24
64149,2021-04-11 11:31:13,2021-04-12 11:39:57,24
64149,2021-04-11 11:31:13,2021-04-12 11:40:23,24
64149,2021-04-11 11:31:13,2021-04-13 11:41:50,48
64149,2021-04-11 11:31:13,2021-04-14 11:54:29,72
64149,2021-04-11 11:31:13,2021-04-15 11:57:08,96
64149,2021-04-11 11:31:13,2021-04-16 12:02:26,120
64149,2021-04-11 11:31:13,2021-04-16 12:02:26,120
64149,2021-04-11 11:31:13,2021-04-17 12:11:46,144
64150,2021-04-11 11:53:07,2021-04-12 09:29:58,21
64150,2021-04-11 11:53:07,2021-04-12 09:30:02,21
64150,2021-04-11 11:53:07,2021-04-12 11:39:07,23
64150,2021-04-11 11:53:07,2021-04-12 14:59:12,27
64150,2021-04-11 11:53:07,2021-04-12 14:59:24,27
64150,2021-04-11 11:53:07,2021-04-13 14:59:31,51
64150,2021-04-11 11:53:07,2021-04-13 14:59:37,51
64151,2021-04-11 11:57:12,2021-04-12 09:28:50,21
64151,2021-04-11 11:57:12,2021-04-12 10:29:57,22
64151,2021-04-11 11:57:12,2021-04-22 15:23:29,267
64153,2021-04-11 12:03:34,2021-04-12 09:27:34,21
64153,2021-04-11 12:03:34,2021-04-20 09:08:18,213
64153,2021-04-11 12:03:34,2021-04-29 09:33:39,429
64153,2021-04-11 12:03:34,2021-04-29 15:05:50,435
64154,2021-04-11 12:03:45,2021-04-12 09:27:13,21
64155,2021-04-11 12:21:04,2021-04-12 09:26:20,21
64155,2021-04-11 12:21:04,2021-04-12 10:28:48,22
64155,2021-04-11 12:21:04,2021-04-12 11:38:06,23
64155,2021-04-11 12:21:04,2021-04-12 14:58:27,26
64155,2021-04-11 12:21:04,2021-04-13 14:58:44,50
64155,2021-04-11 12:21:04,2021-04-13 14:59:00,50
64156,2021-04-11 12:33:38,2021-04-12 09:26:13,20
64157,2021-04-11 12:38:48,2021-04-12 09:26:07,20
64157,2021-04-11 12:38:48,2021-04-12 10:28:10,21
64157,2021-04-11 12:38:48,2021-04-12 11:37:56,22
64157,2021-04-11 12:38:48,2021-04-12 14:58:06,26
64157,2021-04-11 12:38:48,2021-04-13 14:58:18,50
64157,2021-04-11 12:38:48,2021-04-14 14:58:50,74
64157,2021-04-11 12:38:48,2021-04-15 14:59:07,98
64157,2021-04-11 12:38:48,2021-04-16 15:00:53,122
64157,2021-04-11 12:38:48,2021-04-16 15:00:53,122
64157,2021-04-11 12:38:48,2021-04-19 13:44:08,193
64157,2021-04-11 12:38:48,2021-04-19 13:44:09,193
64157,2021-04-11 12:38:48,2021-04-20 14:25:44,217
64157,2021-04-11 12:38:48,2021-04-21 14:27:57,241
64157,2021-04-11 12:38:48,2021-04-22 18:55:50,270
64157,2021-04-11 12:38:48,2021-04-27 10:24:13,381
64157,2021-04-11 12:38:48,2021-04-28 17:30:38,412
64157,2021-04-11 12:38:48,2021-04-30 09:02:38,452
64158,2021-04-11 12:58:55,2021-04-12 09:25:56,20
64158,2021-04-11 12:58:55,2021-04-12 10:27:52,21
64158,2021-04-11 12:58:55,2021-04-12 11:37:32,22
64158,2021-04-11 12:58:55,2021-04-12 14:57:39,25
64158,2021-04-11 12:58:55,2021-04-13 14:57:45,49
64158,2021-04-11 12:58:55,2021-04-14 14:58:33,73
64158,2021-04-11 12:58:55,2021-04-15 14:58:54,97
64158,2021-04-11 12:58:55,2021-04-16 15:00:45,122
64158,2021-04-11 12:58:55,2021-04-16 15:00:51,122
64158,2021-04-11 12:58:55,2021-04-19 13:43:59,192
64158,2021-04-11 12:58:55,2021-04-20 13:48:41,216
64158,2021-04-11 12:58:55,2021-04-21 13:48:55,240
64158,2021-04-11 12:58:55,2021-04-22 16:29:50,267
64158,2021-04-11 12:58:55,2021-04-27 10:16:46,381
64158,2021-04-11 12:58:55,2021-04-28 17:14:08,412
64158,2021-04-11 12:58:55,2021-04-30 08:55:17,451
64160,2021-04-11 13:28:24,2021-04-12 09:25:35,19
64160,2021-04-11 13:28:24,2021-04-12 10:27:28,20
64160,2021-04-11 13:28:24,2021-04-12 11:36:43,22
64160,2021-04-11 13:28:24,2021-04-12 11:36:46,22
64160,2021-04-11 13:28:24,2021-04-13 11:37:57,46
64160,2021-04-11 13:28:24,2021-04-13 11:37:59,46
64160,2021-04-11 13:28:24,2021-04-13 11:38:18,46
64160,2021-04-11 13:28:24,2021-04-14 11:39:03,70
64160,2021-04-11 13:28:24,2021-04-15 11:39:18,94
64161,2021-04-11 13:43:08,2021-04-12 09:25:22,19
64161,2021-04-11 13:43:08,2021-04-12 10:26:58,20
64161,2021-04-11 13:43:08,2021-04-12 10:27:00,20
64161,2021-04-11 13:43:08,2021-04-12 10:27:40,20
64161,2021-04-11 13:43:08,2021-04-13 10:27:51,44
64161,2021-04-11 13:43:08,2021-04-13 10:27:52,44
64162,2021-04-11 13:55:09,2021-04-12 09:25:02,19
64162,2021-04-11 13:55:09,2021-04-12 10:26:22,20
64162,2021-04-11 13:55:09,2021-04-12 10:27:22,20
64162,2021-04-11 13:55:09,2021-04-15 10:40:12,92
64162,2021-04-11 13:55:09,2021-04-26 15:41:48,361
64164,2021-04-11 14:07:10,2021-04-12 09:24:44,19
64164,2021-04-11 14:07:10,2021-04-12 14:34:37,24
64164,2021-04-11 14:07:10,2021-04-14 17:15:48,75
64164,2021-04-11 14:07:10,2021-04-14 17:16:28,75
64164,2021-04-11 14:07:10,2021-04-21 10:59:33,236
64166,2021-04-11 14:15:34,2021-04-12 09:24:26,19
64166,2021-04-11 14:15:34,2021-04-12 10:26:12,20
64166,2021-04-11 14:15:34,2021-04-12 11:36:37,21
64166,2021-04-11 14:15:34,2021-04-12 14:56:54,24
64166,2021-04-11 14:15:34,2021-04-12 14:56:54,24
64166,2021-04-11 14:15:34,2021-04-13 14:57:00,48
64166,2021-04-11 14:15:34,2021-04-14 14:57:42,72
64166,2021-04-11 14:15:34,2021-04-14 14:57:46,72
64166,2021-04-11 14:15:34,2021-04-15 14:57:54,96
64166,2021-04-11 14:15:34,2021-04-16 14:58:01,120
64166,2021-04-11 14:15:34,2021-04-16 14:58:02,120
64166,2021-04-11 14:15:34,2021-04-19 14:34:11,192
64167,2021-04-11 14:17:01,2021-04-12 09:24:21,19
64167,2021-04-11 14:17:01,2021-04-12 10:25:54,20
64167,2021-04-11 14:17:01,2021-04-12 11:36:19,21
64167,2021-04-11 14:17:01,2021-04-12 14:56:39,24
64167,2021-04-11 14:17:01,2021-04-13 14:56:54,48
64168,2021-04-11 14:18:31,2021-04-12 09:24:04,19
64168,2021-04-11 14:18:31,2021-04-12 10:25:31,20
64168,2021-04-11 14:18:31,2021-04-12 11:33:05,21
64168,2021-04-11 14:18:31,2021-04-12 14:54:13,24
64168,2021-04-11 14:18:31,2021-04-13 14:54:18,48
64168,2021-04-11 14:18:31,2021-04-14 14:55:02,72
64168,2021-04-11 14:18:31,2021-04-14 14:55:05,72
64168,2021-04-11 14:18:31,2021-04-15 14:55:55,96
64168,2021-04-11 14:18:31,2021-04-15 14:56:22,96
64168,2021-04-11 14:18:31,2021-04-16 14:56:42,120
64168,2021-04-11 14:18:31,2021-04-16 14:56:44,120
64168,2021-04-11 14:18:31,2021-04-19 14:34:03,192
64168,2021-04-11 14:18:31,2021-04-19 14:34:05,192
64168,2021-04-11 14:18:31,2021-04-20 15:34:28,217
64168,2021-04-11 14:18:31,2021-04-20 15:34:33,217
64168,2021-04-11 14:18:31,2021-04-21 15:48:14,241
64168,2021-04-11 14:18:31,2021-04-27 10:54:00,380
64168,2021-04-11 14:18:31,2021-04-27 10:55:21,380
64169,2021-04-11 14:20:08,2021-04-12 09:23:44,19
64169,2021-04-11 14:20:08,2021-04-12 09:23:47,19
64169,2021-04-11 14:20:08,2021-04-12 11:32:23,21
64169,2021-04-11 14:20:08,2021-04-12 14:53:53,24
64169,2021-04-11 14:20:08,2021-04-13 14:54:13,48
64169,2021-04-11 14:20:08,2021-04-14 14:54:45,72
64169,2021-04-11 14:20:08,2021-04-15 14:55:22,96
64169,2021-04-11 14:20:08,2021-04-16 14:55:32,120
64170,2021-04-11 14:39:41,2021-04-12 09:22:53,18
64170,2021-04-11 14:39:41,2021-04-12 10:25:26,19
64170,2021-04-11 14:39:41,2021-04-12 10:25:28,19
64170,2021-04-11 14:39:41,2021-04-12 13:45:37,23
64170,2021-04-11 14:39:41,2021-04-13 14:03:26,47
64170,2021-04-11 14:39:41,2021-04-15 16:14:04,97
64171,2021-04-11 14:41:36,2021-04-12 09:22:36,18
64171,2021-04-11 14:41:36,2021-04-12 10:25:18,19
64171,2021-04-11 14:41:36,2021-04-12 11:31:33,20
64171,2021-04-11 14:41:36,2021-04-12 14:53:29,24
64171,2021-04-11 14:41:36,2021-04-13 14:53:33,48
64171,2021-04-11 14:41:36,2021-04-13 14:53:40,48
64171,2021-04-11 14:41:36,2021-04-13 14:54:50,48
64171,2021-04-11 14:41:36,2021-04-14 14:55:32,72
64171,2021-04-11 14:41:36,2021-04-15 14:56:00,96
64171,2021-04-11 14:41:36,2021-04-16 14:56:16,120
64171,2021-04-11 14:41:36,2021-04-19 14:10:02,191
64171,2021-04-11 14:41:36,2021-04-19 14:10:04,191
64171,2021-04-11 14:41:36,2021-04-20 14:37:28,215
64171,2021-04-11 14:41:36,2021-04-21 14:38:59,239
64171,2021-04-11 14:41:36,2021-04-23 12:27:40,285
64171,2021-04-11 14:41:36,2021-04-27 10:34:05,379
64171,2021-04-11 14:41:36,2021-04-28 18:25:54,411
64171,2021-04-11 14:41:36,2021-04-30 09:17:30,450
64172,2021-04-11 15:06:52,2021-04-12 09:22:13,18
64172,2021-04-11 15:06:52,2021-04-12 10:25:12,19
64172,2021-04-11 15:06:52,2021-04-12 11:30:58,20
64172,2021-04-11 15:06:52,2021-04-12 14:52:47,23
64172,2021-04-11 15:06:52,2021-04-13 14:53:00,47
64172,2021-04-11 15:06:52,2021-04-14 14:54:15,71
64172,2021-04-11 15:06:52,2021-04-15 14:54:52,95
64172,2021-04-11 15:06:52,2021-04-16 14:55:03,119
64172,2021-04-11 15:06:52,2021-04-19 13:31:33,190
64176,2021-04-11 15:37:05,2021-04-12 09:21:53,17
64176,2021-04-11 15:37:05,2021-04-12 09:21:54,17
64178,2021-04-11 16:04:06,2021-04-12 09:21:19,17
64178,2021-04-11 16:04:06,2021-04-12 10:24:57,18
64178,2021-04-11 16:04:06,2021-04-12 10:24:58,18
64178,2021-04-11 16:04:06,2021-04-12 13:45:08,21
64178,2021-04-11 16:04:06,2021-04-13 14:02:56,45
64178,2021-04-11 16:04:06,2021-04-14 14:03:06,69
64178,2021-04-11 16:04:06,2021-04-14 14:03:07,69
64178,2021-04-11 16:04:06,2021-04-14 14:03:10,69
64178,2021-04-11 16:04:06,2021-04-15 14:17:28,94
64178,2021-04-11 16:04:06,2021-04-16 14:17:41,118
64178,2021-04-11 16:04:06,2021-04-16 14:17:43,118
64178,2021-04-11 16:04:06,2021-04-19 14:33:22,190
64178,2021-04-11 16:04:06,2021-04-20 14:37:00,214
64178,2021-04-11 16:04:06,2021-04-20 14:37:37,214
64178,2021-04-11 16:04:06,2021-04-21 14:47:23,238
64178,2021-04-11 16:04:06,2021-04-21 14:47:28,238
64178,2021-04-11 16:04:06,2021-04-27 10:53:41,378
64178,2021-04-11 16:04:06,2021-04-29 08:58:11,424
64178,2021-04-11 16:04:06,2021-04-30 09:27:19,449
64178,2021-04-11 16:04:06,2021-04-30 09:27:22,449
64179,2021-04-11 16:04:07,2021-04-12 09:21:00,17
64179,2021-04-11 16:04:07,2021-04-12 10:24:51,18
64179,2021-04-11 16:04:07,2021-04-12 10:24:51,18
64179,2021-04-11 16:04:07,2021-04-12 10:25:05,18
64179,2021-04-11 16:04:07,2021-04-13 10:25:13,42
64179,2021-04-11 16:04:07,2021-04-14 10:25:22,66
64179,2021-04-11 16:04:07,2021-04-14 17:16:47,73
64179,2021-04-11 16:04:07,2021-04-14 17:17:41,73
64180,2021-04-11 16:30:05,2021-04-12 09:20:44,16
64180,2021-04-11 16:30:05,2021-04-12 10:24:10,17
64180,2021-04-11 16:30:05,2021-04-12 11:30:34,19
64180,2021-04-11 16:30:05,2021-04-12 14:52:24,22
64180,2021-04-11 16:30:05,2021-04-13 14:52:31,46
64180,2021-04-11 16:30:05,2021-04-13 14:52:32,46
64180,2021-04-11 16:30:05,2021-04-13 14:52:38,46
64180,2021-04-11 16:30:05,2021-04-13 14:52:57,46
64182,2021-04-11 16:32:02,2021-04-12 09:19:51,16
64183,2021-04-11 16:39:49,2021-04-12 09:19:21,16
64183,2021-04-11 16:39:49,2021-04-12 10:23:09,17
